Event Title,Event Date,Location,Judge Name,Fighter 1 Name,Fighter 2 Name,Round,Fighter 1 Score,Fighter 2 Score,Fight ID,Round Count,In Minority,Rounds_Judged,Year,Judge Year Count,Rounds_Judged_SoFar
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Ali Walsh,Palacio,2,10.0,9,1954,4,0,1767,2024,71,1698
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Ali Walsh,Palacio,3,10.0,9,1954,4,0,1767,2024,71,1699
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Eblen,Kasanganay,1,10.0,9,1955,4,0,1767,2024,71,1700
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Eblen,Kasanganay,2,9.0,10,1955,4,0,1767,2024,71,1701
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Eblen,Kasanganay,3,10.0,9,1955,4,0,1767,2024,71,1702
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Romero,Santos,1,10.0,9,1956,4,0,1767,2024,71,1703
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Romero,Santos,2,10.0,9,1956,4,0,1767,2024,71,1704
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Romero,Santos,3,10.0,9,1956,4,0,1767,2024,71,1705
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Shields,De Santis,1,9.0,10,1957,4,0,1767,2024,71,1706
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Shields,De Santis,2,10.0,9,1957,4,0,1767,2024,71,1707
PFL vs. Bellator: Champs,2024-02-24,"Riyadh, Saudi Arabia",Ben Cartlidge,Shields,De Santis,3,9.0,10,1957,4,1,1767,2024,71,1708
UFC on ESPN+ 95: Moreno vs. Royval 2,2024-02-24,"Mexico City, Mexico",Michael Bell,Royval,Moreno,1,9.0,10,4615,4,0,1678,2024,98,1638
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Derek Cleary,Anders,Pickett,2,10.0,9,4619,4,0,2160,2024,69,2129
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Derek Cleary,Anders,Pickett,1,9.0,10,4619,4,0,2160,2024,69,2130
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Michael Bell,Nurmagomedov,Almakhan,2,10.0,8,4621,4,0,1678,2024,98,1639
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Michael Bell,Nurmagomedov,Almakhan,3,10.0,8,4621,4,0,1678,2024,98,1640
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Adalaide Byrd,Petrino,Pedro,1,10.0,9,4622,4,0,680,2024,36,657
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Adalaide Byrd,Petrino,Pedro,2,10.0,9,4622,4,0,680,2024,36,658
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Adalaide Byrd,Petrino,Pedro,3,10.0,9,4622,4,0,680,2024,36,659
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Junichiro Kamijo,Petrino,Pedro,1,10.0,9,4622,4,0,1304,2024,55,1282
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Junichiro Kamijo,Petrino,Pedro,2,9.0,10,4622,4,1,1304,2024,55,1283
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Junichiro Kamijo,Petrino,Pedro,3,10.0,9,4622,4,0,1304,2024,55,1284
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Michael Bell,Petrino,Pedro,1,10.0,9,4622,4,0,1678,2024,98,1641
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Michael Bell,Petrino,Pedro,3,10.0,9,4622,4,0,1678,2024,98,1642
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Derek Cleary,Zahabi,Basharat,1,9.0,10,4623,4,0,2160,2024,69,2131
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Derek Cleary,Zahabi,Basharat,2,10.0,9,4623,4,0,2160,2024,69,2132
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Derek Cleary,Zahabi,Basharat,3,10.0,9,4623,4,0,2160,2024,69,2133
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Sal D'Amato,Zahabi,Basharat,1,9.0,10,4623,4,0,3214,2024,110,3155
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Sal D'Amato,Zahabi,Basharat,2,10.0,9,4623,4,0,3214,2024,110,3156
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Sal D'Amato,Zahabi,Basharat,3,10.0,9,4623,4,0,3214,2024,110,3157
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Michael Bell,Nurmagomedov,Almakhan,1,10.0,9,4621,4,0,1678,2024,98,1643
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Michael Bell,Petrino,Pedro,2,10.0,9,4622,4,0,1678,2024,98,1644
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Derek Cleary,Anders,Pickett,3,10.0,8,4619,4,0,2160,2024,69,2134
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Junichiro Kamijo,Anders,Pickett,1,9.0,10,4619,4,0,1304,2024,55,1285
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Junichiro Kamijo,Anders,Pickett,2,10.0,9,4619,4,0,1304,2024,55,1286
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Junichiro Kamijo,Anders,Pickett,3,10.0,9,4619,4,0,1304,2024,55,1287
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Sal D'Amato,Anders,Pickett,1,9.0,10,4619,4,0,3214,2024,110,3158
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Sal D'Amato,Anders,Pickett,3,10.0,9,4619,4,0,3214,2024,110,3159
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Chris Lee,Mokaev,Perez,1,10.0,9,4620,4,0,1840,2024,80,1801
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Chris Lee,Mokaev,Perez,2,9.0,10,4620,4,0,1840,2024,80,1802
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Chris Lee,Mokaev,Perez,3,10.0,9,4620,4,0,1840,2024,80,1803
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Sal D'Amato,Anders,Pickett,2,10.0,9,4619,4,0,3214,2024,110,3160
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Sal D'Amato,Mokaev,Perez,3,10.0,9,4620,4,0,3214,2024,110,3161
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Sal D'Amato,Mokaev,Perez,2,9.0,10,4620,4,0,3214,2024,110,3162
UFC on ESPN+ 96: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",Sal D'Amato,Mokaev,Perez,1,10.0,9,4620,4,0,3214,2024,110,3163
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Lins,Cutelaba,2,10.0,9,3160,4,0,3214,2024,110,3164
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Lins,Cutelaba,1,9.0,10,3160,4,0,1840,2024,80,1804
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Lins,Cutelaba,2,10.0,9,3160,4,0,1840,2024,80,1805
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Lins,Cutelaba,3,10.0,9,3160,4,0,1840,2024,80,1806
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Lins,Cutelaba,1,9.0,10,3160,4,0,3214,2024,110,3165
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Lins,Cutelaba,3,10.0,9,3160,4,0,3214,2024,110,3166
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,O'Malley,Vera,2,10.0,9,3161,4,0,3214,2024,110,3167
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,O'Malley,Vera,2,10.0,9,3161,4,0,1840,2024,80,1807
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,O'Malley,Vera,3,10.0,9,3161,4,0,1840,2024,80,1808
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,O'Malley,Vera,4,10.0,9,3161,4,0,1840,2024,80,1809
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,O'Malley,Vera,5,10.0,9,3161,4,0,1840,2024,80,1810
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,O'Malley,Vera,1,10.0,9,3161,4,0,1393,2024,67,1358
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,O'Malley,Vera,3,10.0,9,3161,4,0,1393,2024,67,1359
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,O'Malley,Vera,4,10.0,9,3161,4,0,1393,2024,67,1360
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,O'Malley,Vera,5,10.0,9,3161,4,0,1393,2024,67,1361
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,O'Malley,Vera,1,10.0,9,3161,4,0,3214,2024,110,3168
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,O'Malley,Vera,1,10.0,9,3161,4,0,1840,2024,80,1811
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,Gamrot,dos Anjos,2,10.0,9,3159,4,0,1393,2024,67,1362
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,O'Malley,Vera,3,10.0,9,3161,4,0,3214,2024,110,3169
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Almabaev,Vergara,1,10.0,9,3157,4,0,3214,2024,110,3170
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Almabaev,Vergara,2,10.0,9,3157,4,0,3214,2024,110,3171
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Almabaev,Vergara,3,10.0,9,3157,4,0,3214,2024,110,3172
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Barber,Cerminara,1,10.0,9,3158,4,0,1840,2024,80,1812
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,Gamrot,dos Anjos,3,10.0,9,3159,4,0,1393,2024,67,1363
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Barber,Cerminara,2,9.0,10,3158,4,1,1840,2024,80,1813
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Barber,Cerminara,1,10.0,9,3158,4,0,3214,2024,110,3173
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Barber,Cerminara,2,10.0,9,3158,4,0,3214,2024,110,3174
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Barber,Cerminara,3,10.0,9,3158,4,0,3214,2024,110,3175
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Gamrot,dos Anjos,1,9.0,10,3159,4,0,1840,2024,80,1814
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Gamrot,dos Anjos,2,10.0,9,3159,4,0,1840,2024,80,1815
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Gamrot,dos Anjos,3,10.0,9,3159,4,0,1840,2024,80,1816
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,Gamrot,dos Anjos,1,10.0,9,3159,4,1,1393,2024,67,1364
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Barber,Cerminara,3,10.0,9,3158,4,0,1840,2024,80,1817
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,O'Malley,Vera,4,10.0,9,3161,4,0,3214,2024,110,3176
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,O'Malley,Vera,2,10.0,9,3161,4,0,1393,2024,67,1365
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Page,Holland,1,10.0,9,3162,4,0,1840,2024,80,1818
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Phillips,Munhoz,2,10.0,9,3163,4,0,3214,2024,110,3177
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Phillips,Munhoz,3,10.0,9,3163,4,0,3214,2024,110,3178
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Wood,Moroz,1,9.0,10,3164,4,0,1840,2024,80,1819
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Wood,Moroz,2,10.0,9,3164,4,0,1840,2024,80,1820
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Wood,Moroz,3,10.0,9,3164,4,0,1840,2024,80,1821
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,Phillips,Munhoz,1,10.0,9,3163,4,0,3214,2024,110,3179
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Yan,Yadong,3,10.0,9,3165,4,0,1840,2024,80,1822
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Yan,Yadong,1,9.0,10,3165,4,0,1840,2024,80,1823
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Sal D'Amato,O'Malley,Vera,5,10.0,8,3161,4,0,3214,2024,110,3180
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Yan,Yadong,2,10.0,9,3165,4,0,1840,2024,80,1824
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Page,Holland,2,9.0,10,3162,4,0,1840,2024,80,1825
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Chris Lee,Page,Holland,3,10.0,9,3162,4,0,1840,2024,80,1826
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,Page,Holland,1,10.0,9,3162,4,0,1393,2024,67,1366
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,Page,Holland,2,9.0,10,3162,4,0,1393,2024,67,1367
UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",Eric Colón,Page,Holland,3,10.0,9,3162,4,0,1393,2024,67,1368
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Armes,Tosco,2,10.0,9,1153,4,0,1767,2024,71,1709
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Armes,Tosco,1,10.0,9,1153,4,0,1767,2024,71,1710
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Wilson,Scarano,3,10.0,9,1156,4,0,1433,2024,56,1378
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Armes,Tosco,3,9.0,10,1153,4,0,1767,2024,71,1711
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Orozco,Rodrigues,1,10.0,9,1155,4,0,1767,2024,71,1712
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Wilson,Scarano,2,9.0,10,1156,4,1,1433,2024,56,1379
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Wilson,Scarano,3,10.0,9,1156,4,0,1767,2024,71,1713
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Wilson,Scarano,2,10.0,9,1156,4,0,1767,2024,71,1714
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Wilson,Scarano,1,10.0,9,1156,4,0,1767,2024,71,1715
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Orozco,Rodrigues,3,10.0,9,1155,4,0,1433,2024,56,1380
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Orozco,Rodrigues,2,9.0,10,1155,4,0,1433,2024,56,1381
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Orozco,Rodrigues,1,10.0,9,1155,4,0,1433,2024,56,1382
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Armes,Tosco,1,10.0,9,1153,4,0,1433,2024,56,1383
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Wilson,Scarano,1,10.0,9,1156,4,0,1433,2024,56,1384
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Armes,Tosco,2,10.0,9,1153,4,0,1433,2024,56,1385
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Claffey,Sarasjarvi,1,9.0,10,1154,4,0,1767,2024,71,1716
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Orozco,Rodrigues,2,9.0,10,1155,4,0,1767,2024,71,1717
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Claffey,Sarasjarvi,3,9.0,10,1154,4,1,1433,2024,56,1386
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Claffey,Sarasjarvi,2,10.0,9,1154,4,0,1433,2024,56,1387
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Claffey,Sarasjarvi,1,9.0,10,1154,4,0,1433,2024,56,1388
CW 167: Unplugged,2024-03-15,"Manchester, England",David Lethaby,Armes,Tosco,3,9.0,10,1153,4,0,1433,2024,56,1389
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Claffey,Sarasjarvi,3,10.0,9,1154,4,0,1767,2024,71,1718
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Orozco,Rodrigues,3,10.0,9,1155,4,0,1767,2024,71,1719
CW 167: Unplugged,2024-03-15,"Manchester, England",Ben Cartlidge,Claffey,Sarasjarvi,2,10.0,9,1154,4,0,1767,2024,71,1720
UFC on ESPN+ 97: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",Derek Cleary,Anheliger,Grigoriou,3,10.0,9,4624,4,0,2160,2024,69,2135
UFC on ESPN+ 97: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",Derek Cleary,Anheliger,Grigoriou,2,10.0,9,4624,4,0,2160,2024,69,2136
UFC on ESPN+ 97: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",Derek Cleary,Anheliger,Grigoriou,1,10.0,9,4624,4,1,2160,2024,69,2137
UFC on ESPN+ 97: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",Adalaide Byrd,Anheliger,Grigoriou,3,10.0,9,4624,4,0,680,2024,36,660
UFC on ESPN+ 97: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",Adalaide Byrd,Anheliger,Grigoriou,1,9.0,10,4624,4,0,680,2024,36,661
UFC on ESPN+ 97: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",Adalaide Byrd,Anheliger,Grigoriou,2,10.0,9,4624,4,0,680,2024,36,662
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Power,Rocca,3,10.0,9,1159,4,0,1767,2024,71,1721
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Power,Rocca,2,10.0,9,1159,4,0,1767,2024,71,1722
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Power,Rocca,1,10.0,9,1159,4,1,1767,2024,71,1723
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Riley,de Jesus,1,10.0,9,1160,4,0,1433,2024,56,1390
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Lupoli,Ryan,3,10.0,9,1158,4,1,1767,2024,71,1724
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Lupoli,Ryan,2,9.0,10,1158,4,0,1767,2024,71,1725
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Lupoli,Ryan,1,10.0,9,1158,4,0,1767,2024,71,1726
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Cohen,Cullen,3,10.0,9,1157,4,0,1433,2024,56,1391
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Cohen,Cullen,2,10.0,9,1157,4,0,1433,2024,56,1392
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Cohen,Cullen,1,9.0,10,1157,4,0,1433,2024,56,1393
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Riley,de Jesus,2,10.0,9,1160,4,0,1433,2024,56,1394
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Riley,de Jesus,3,10.0,9,1160,4,0,1433,2024,56,1395
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Yates,Tebbett,3,10.0,9,1162,4,0,1433,2024,56,1396
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Yates,Tebbett,2,10.0,9,1162,4,0,1433,2024,56,1397
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Yates,Tebbett,1,9.0,10,1162,4,0,1433,2024,56,1398
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Sheldon,Mearns,1,9.0,10,1161,4,0,1767,2024,71,1727
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Sheldon,Mearns,2,10.0,9,1161,4,0,1767,2024,71,1728
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Sheldon,Mearns,3,10.0,9,1161,4,0,1767,2024,71,1729
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Sheldon,Mearns,1,9.0,10,1161,4,0,1433,2024,56,1399
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Sheldon,Mearns,2,10.0,9,1161,4,0,1433,2024,56,1400
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Yates,Tebbett,1,9.0,10,1162,4,0,1767,2024,71,1730
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Yates,Tebbett,2,10.0,9,1162,4,0,1767,2024,71,1731
CW 168: Manchester,2024-03-16,"Manchester, England",Ben Cartlidge,Yates,Tebbett,3,10.0,9,1162,4,0,1767,2024,71,1732
CW 168: Manchester,2024-03-16,"Manchester, England",David Lethaby,Sheldon,Mearns,3,10.0,9,1161,4,0,1433,2024,56,1401
UFC on ESPN+ 97: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",Adalaide Byrd,Chandler,Nunes,1,10.0,9,4625,4,0,680,2024,36,663
UFC on ESPN+ 97: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",Adalaide Byrd,Saint Preux,Nzechukwu,3,9.0,10,4627,4,0,680,2024,36,664
UFC on ESPN+ 97: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",Derek Cleary,Saint Preux,Nzechukwu,1,10.0,9,4627,4,0,2160,2024,69,2138
